date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,fdom
2017-10-21,20.728913,94389125.579891,-3.020423,-0.449979,0.136256,16.3991669166667,82.9410341666667,968.503354583333,50,4.98770645833333,148.083333333333,15.8679169166667,15.7991670625,17.074167,18.426250125,0.384833333333333,0.391875,0.326208333333333,0.304,2,2.151048075,6.09448,3.69904,12.1386574792395
2017-10-22,20.607504,94627125.579891,-41.18185,-7.514276,0.135051,13.9512498541667,88.4303265,971.053559166667,83.3333333333333,5.6018458125,89.0833333333333,15.1304166875,15.6262499375,16.9720836666667,18.40125,0.395333333333333,0.3865,0.327375,0.304,5.6,1.1817405015,9.69113,4.09556,11.8629068618881
2017-10-23,20.437614,94271125.579891,-67.08236,-10.904783,0.133006,13.9470834375,77.7036275833333,971.53233625,21.4583333333333,4.76550125416667,151.75,13.7137500208333,14.4241665625,16.72208375,18.36791675,0.379583333333333,0.382083333333333,0.328333333333333,0.304,0,2.069656212,8.28492,3.98578,12.516831954764
2017-10-24,20.303714,93444125.579891,-86.455895,-12.096707,0.130656,14.7366669791667,79.3014832916667,970.85510125,27.875,5.4029147375,154.916666666667,13.7262500208333,14.0637499166667,16.4075011666667,18.320002,0.364333333333333,0.373875,0.328416666666667,0.304,0,2.230198495,7.16221,3.86877,12.6375144777098
2017-10-25,20.245563,91881125.579891,-54.127828,-7.387536,0.127444,15.45750025,81.0341698333333,972.02268375,8,4.70181762083333,154.916666666667,14.0929170208333,14.64083325,16.195000125,18.27,0.354333333333333,0.366458333333333,0.329625,0.304,0,2.237136993,6.26524,3.74682,12.0642443345717
2017-10-26,20.172774,90091125.579891,-55.32593,-7.736149,0.276121,15.0991668958333,86.2297450416667,973.677850416667,38.25,4.40902982916667,146.916666666667,14.2116669583333,14.7533331875,16.0783341666667,18.2220842916667,0.345666666666667,0.359666666666667,0.330416666666667,0.304,0,2.066480723,5.54846,3.62242,11.8053069493007
2017-10-27,20.205084,88204125.579891,-7.426983,-0.966795,0.261182,16.2595835,84.288574625,972.14245125,10.75,5.44508212083333,147.583333333333,15.2575000416667,14.9720831875,16.0075003333333,18.172083375,0.338208333333333,0.353083333333333,0.329791666666667,0.304,0,2.139428577,4.97532,3.49846,11.7399526496941
2017-10-28,20.009299,87602125.579891,-78.584172,-12.792297,0.247827,15.0741667708333,88.693575875,970.96341875,57,4.60662055,86.1666666666667,14.955416875,15.1637499166667,16.02,18.1220833333333,0.337125,0.347958333333333,0.329333333333333,0.304,0.2,1.27716743,4.51829,3.37661,12.4690044416521
2017-10-29,19.848682,87085125.579892,-71.388044,-10.743508,0.161067,15.0179168958333,79.7688728333333,966.6166725,1.83333333333333,4.42266361666667,150.125,14.0304168333333,14.2074999166667,15.9033332083333,18.0679185833333,0.330166666666667,0.342416666666667,0.326458333333333,0.304,0,2.1086371296,4.15312,3.26008,12.7535616914336
2017-10-30,19.814077,86816125.579892,-11.088657,-1.904355,0.1588,13.4825,77.7869433333333,964.830316666667,48.6666666666667,4.29583996666667,114.333333333333,12.8199999375,13.39708325,15.6949999375,18.0116668333333,0.323208333333333,0.337416666666667,0.325,0.304,0,1.605841336,3.86046,3.15159,12.8923772563374
